fecha,trigo,maiz,sorgo,girasol,soja,tipo_cambio_bna_vendedor,trigo_usd,maiz_usd,sorgo_usd,girasol_usd,soja_usd
2023-09-07,8500000,6790000,8700000,11800000,16000000,349.9501,24289.177228410565,19402.766280106793,24860.687280843755,33719.09309355819,45720.804194655175
2023-09-08,8500000,6750000,8800000,11800000,15500000,349.9501,24289.177228410565,19288.46426962015,25146.442307060348,33719.09309355819,44292.029063572205
2023-09-11,8550000,6800000,8800000,11800000,15800000,349.9501,24432.05474151886,19431.34178272845,25146.442307060348,33719.09309355819,45149.29414222199
2023-09-12,8550000,6800000,8800000,11800000,16000000,349.9501,24432.05474151886,19431.34178272845,25146.442307060348,33719.09309355819,45720.804194655175
2023-09-13,8550000,6750000,8850000,11800000,16000000,350.05,24425.082131124123,19282.959577203255,25282.1025567776,33709.47007570347,45707.756034852166
2023-09-14,8550000,6800000,8870000,11800000,16200000,350.0,24428.571428571428,19428.571428571428,25342.85714285714,33714.28571428572,46285.71428571428
2023-09-15,8600000,7000000,8900000,11800000,16000000,350.0,24571.428571428572,20000.0,25428.571428571428,33714.28571428572,45714.28571428572
2023-09-18,8650000,7000000,8900000,11800000,16000000,350.0,24714.285714285714,20000.0,25428.571428571428,33714.28571428572,45714.28571428572
2023-09-19,8670000,7000000,8900000,11800000,16000000,349.9501,24774.960772978775,20002.85183516164,25432.19733327694,33719.09309355819,45720.804194655175
2023-09-20,8690000,7000000,8900000,11800000,16000000,350.1,24821.47957726364,19994.287346472436,25421.30819765781,33704.655812624966,45701.22822050843
2023-09-21,8720000,7000000,8900000,11800000,16000000,350.0,24914.285714285714,20000.0,25428.571428571428,33714.28571428572,45714.28571428572
2023-09-22,8750000,7050000,9000000,11800000,16000000,350.05,24996.429081559778,20139.980002856733,25710.61276960434,33709.47007570347,45707.756034852166
2023-09-25,8710000,7050000,9050000,11800000,16000000,350.05,24882.159691472647,20139.980002856733,25853.449507213256,33709.47007570347,45707.756034852166
2023-09-26,8750000,7000000,9100000,11800000,16250000,350.0,25000.0,20000.0,26000.0,33714.28571428572,46428.57142857143
2023-09-27,8650000,7100000,9100000,11800000,16500000,350.0,24714.285714285714,20285.714285714286,26000.0,33714.28571428572,47142.857142857145
2023-09-28,8650000,7100000,9100000,11800000,16500000,350.05,24710.75560634195,20282.81674046565,25996.286244822168,33709.47007570347,47136.12341094129
2023-09-29,8650000,7100000,9200000,11800000,16500000,349.9501,24717.809767735456,20288.606861378234,26289.46241192673,33719.09309355819,47149.57932573815
2023-10-02,8650000,7200000,9300000,11800000,16250000,350.05,24710.75560634195,20568.490215683472,26567.63319525782,33709.47007570347,46421.93972289673
2023-10-03,8650000,7400000,9500000,11800000,16500000,350.05,24710.75560634195,21139.837166119127,27138.980145693473,33709.47007570347,47136.12341094129
2023-10-04,8700000,7800000,9500000,11800000,17030000,350.0,24857.14285714286,22285.714285714286,27142.85714285714,33714.28571428572,48657.142857142855
2023-10-05,8800000,7995000,9700000,11800000,17500000,350.0,25142.85714285714,22842.85714285714,27714.285714285714,33714.28571428572,50000.0
2023-10-06,8800000,8160000,9650000,11800000,17700000,350.1,25135.675521279634,23307.626392459297,27563.553270494143,33704.655812624966,50556.983718937445
2023-10-09,8800000,8200000,9700000,11800000,17500000,350.1,25135.675521279634,23421.879463010566,27706.36960868323,33704.655812624966,49985.718366181085
2023-10-10,8800000,8280000,9900000,12500000,17550000,350.1,25135.675521279634,23650.385604113108,28277.634961439588,35704.08454727221,50128.53470437018
2023-10-11,8800000,8380000,11000000,14000000,17800000,350.1,25135.675521279634,23936.018280491287,31419.59440159954,39988.57469294487,50842.61639531562
2023-10-12,8800000,8380000,12000000,14000000,18000000,349.9501,25146.442307060348,23946.27119695065,34290.60314599139,40005.70367032328,51435.904718987076
2023-10-17,8800000,8380000,13500000,14000000,18500000,350.1,25135.675521279634,23936.018280491287,38560.411311053984,39988.57469294487,52842.04512996286
2023-10-18,8800000,8300000,14000000,14000000,18500000,350.1,25135.675521279634,23707.512139388746,39988.57469294487,39988.57469294487,52842.04512996286
2023-10-19,8800000,8380000,14000000,14000000,18500000,349.9501,25146.442307060348,23946.27119695065,40005.70367032328,40005.70367032328,52864.67985007005
2023-10-23,8800000,9500000,14000000,14000000,18500000,349.9501,25146.442307060348,27146.72749057651,40005.70367032328,40005.70367032328,52864.67985007005
2023-10-24,11000000,9800000,14000000,14000000,18750000,349.9501,31433.052883825436,28003.992569226295,40005.70367032328,40005.70367032328,53579.067415611535
2023-10-25,11000000,9900000,14100000,14000000,18750000,350.1,31419.59440159954,28277.634961439588,40274.20736932305,39988.57469294487,53556.12682090831
2023-10-26,11100000,9800000,14100000,14100000,18700000,349.9501,31718.80791004203,28003.992569226295,40291.45869653988,40291.45869653988,53436.18990250324
2023-10-27,11500000,9800000,14100000,14200000,18700000,349.9501,32861.82801490841,28003.992569226295,40291.45869653988,40577.21372275647,53436.18990250324
2023-10-30,11100000,9500000,14100000,14000000,18500000,349.9501,31718.80791004203,27146.72749057651,40291.45869653988,40005.70367032328,52864.67985007005
2023-10-31,11000000,9200000,14100000,14000000,18450000,350.0,31428.571428571428,26285.714285714286,40285.71428571428,40000.0,52714.28571428572
2023-11-01,11200000,9100000,14100000,14000000,18200000,349.9501,32004.562936258626,26003.70738571013,40291.45869653988,40005.70367032328,52007.41477142026
2023-11-02,11250000,9200000,13800000,13000000,17700000,350.1,32133.676092544985,26278.206226792343,39417.30934018851,37132.247929163095,50556.983718937445
2023-11-03,11180000,9200000,13000000,13000000,17850000,350.1,31933.73321908026,26278.206226792343,37132.247929163095,37132.247929163095,50985.43273350471
2023-11-06,10700000,9020000,13000000,13000000,18000000,350.1,30562.69637246501,25764.067409311625,37132.247929163095,37132.247929163095,51413.88174807197
2023-11-07,10300000,9200000,13000000,13000000,18100000,350.0,29428.571428571428,26285.714285714286,37142.857142857145,37142.857142857145,51714.28571428572
2023-11-08,10100000,9150000,13000000,13500000,18100000,349.9501,28861.257647876082,26146.58489881843,37148.15340815733,38576.9285392403,51721.65974520367
2023-11-09,10000000,9190000,13000000,13500000,17800000,349.9501,28575.502621659485,26260.886909305067,37148.15340815733,38576.9285392403,50864.39466655388
2023-11-10,10100000,9200000,13000000,13500000,18000000,349.9501,28861.257647876082,26289.46241192673,37148.15340815733,38576.9285392403,51435.904718987076
2023-11-13,10200000,9450000,12500000,13500000,18900000,349.9501,29147.012674092675,27003.849977468213,35719.37827707436,38576.9285392403,54007.69995493643
2023-11-14,10500000,9500000,12500000,13500000,18900000,350.1,29991.431019708652,27135.104255926875,35704.08454727221,38560.411311053984,53984.575835475574
2023-11-15,10650000,9500000,12500000,13500000,19000000,352.9501,30174.237094705455,26915.986140817073,35415.7712379172,38249.03293695058,53831.972281634145
2023-11-16,10600000,9500000,12000000,13000000,18980000,353.4501,29990.08912432052,26877.91006424952,33951.044291683604,36780.29798265724,53699.23505467957
2023-11-17,10500000,9500000,12000000,13500000,18900000,353.9501,29665.19856895082,26839.941562384076,33903.08407880094,38140.96958865105,53397.35742411148
2023-11-21,12000000,10500000,12000000,14000000,22350000,355.9501,33712.590613122455,29498.51678648215,33712.590613122455,39331.35571530953,62789.70001694057
2023-11-22,13000000,11400000,12000000,15500000,23900000,356.4501,36470.74302966951,31982.036195248646,33665.30125815647,43484.3474584521,67050.05833916164
2023-11-23,13500000,11980000,12000000,16000000,23800000,356.4501,37873.46391542603,33609.192422726206,33665.30125815647,44887.06834420862,66769.51416201032
2023-11-24,13490000,12200000,12100000,16000000,24000000,357.6,37723.71364653244,34116.33109619687,33836.68903803132,44742.729306487694,67114.09395973154
2023-11-27,12500000,11600000,12100000,16000000,22500000,359.0,34818.94150417827,32311.977715877438,33704.73537604457,44568.24512534819,62674.09470752089
2023-11-28,12200000,11200000,12100000,16000000,22000000,359.5,33936.02225312935,31154.381084840057,33657.85813630042,44506.25869262865,61196.105702364395
2023-11-29,12200000,11100000,12000000,16000000,21800000,360.0,33888.88888888889,30833.333333333332,33333.333333333336,44444.444444444445,60555.555555555555
2023-11-30,12200000,11100000,12000000,16000000,21000000,360.5,33841.88626907073,30790.568654646326,33287.1012482663,44382.801664355065,58252.42718446602
2023-12-01,12100000,10600000,12000000,16000000,21500000,361.1,33508.7233453337,29354.749376903903,33231.79174743838,44309.05566325117,59540.29354749376
2023-12-04,12000000,10500000,12000000,16000000,21500000,362.4501,33108.0057641038,28969.505043590827,33108.0057641038,44144.00768547173,59318.51032735265
2023-12-05,13000000,11800000,12000000,16000000,21600000,363.1,35802.809143486644,32497.93445331864,33048.74690167997,44064.99586890663,59487.744423023956
2023-12-06,13000000,11800000,12000000,16000000,21600000,363.7001,35743.73501684492,32444.313322982314,32994.21693862608,43992.28925150144,59389.59048952694
2023-12-07,13000000,11500000,12000000,16000000,21600000,385.0,33766.23376623377,29870.12987012987,31168.83116883117,41558.44155844156,56103.896103896106
2023-12-13,16000000,14400000,16500000,21500000,25800000,799.9501,20001.247577817667,18001.1228200359,20626.286564624468,26876.67643269249,32252.011719230984
2023-12-14,17300000,14960000,16500000,21500000,26800000,800.5001,21611.49011724046,18688.31746554435,20612.11485170333,26858.2102613104,33479.07139549389
2023-12-15,17500000,15000000,16000000,21700000,26500000,801.1001,21844.960448762897,18724.25181322534,19972.535267440362,27087.75095646599,33079.5115366981
2023-12-18,17990000,14950000,15500000,21900000,26500000,802.6001,22414.649587011016,18626.96005146274,19312.232829275752,27286.316062008962,33017.68838553596
2023-12-19,18000000,15000000,15300000,22000000,26500000,803.1501,22411.750929247224,18676.45910770602,19049.98828986014,27392.140024635497,32995.0777569473
2023-12-20,17850000,15000000,15300000,22000000,26200000,803.7001,22209.77700512915,18663.678155570717,19036.95171868213,27373.394628170383,32599.224511730183
2023-12-21,18130000,15000000,15300000,22000000,26100000,804.2001,22544.14044464804,18652.074278528442,19025.11576409901,27356.37560850838,32454.609244639487
2023-12-22,18450000,15000000,15300000,22500000,26000000,804.7501,22926.37180163134,18639.32666799296,19012.11320135282,27958.990001989438,32308.16622452113
2023-12-26,18450000,15000000,15300000,22800000,26200000,806.8501,22866.701014228045,18590.813832705728,18962.63010935984,28258.037025712707,32471.954827792673
2023-12-27,18500000,15000000,15300000,23000000,26400000,807.4001,22913.051410323085,18578.149792153854,18949.71278799693,28486.49634796924,32697.543634190784
2023-12-29,18450000,15100000,15300000,24500000,26500000,828.25,22275.882885602172,18231.210383338363,18472.683368548143,29580.440688198007,31995.170540295803
2024-01-02,18380000,15000000,15300000,24500000,26100000,830.25,22137.91026799157,18066.847335140017,18428.18428184282,29509.183980728696,31436.314363143632
2024-01-03,18000000,15050000,15300000,24800000,26450000,831.0,21660.649819494585,18110.709987966307,18411.552346570395,29843.561973525873,31829.121540312877
2024-01-04,17995000,15490000,15300000,25000000,26500000,831.5,21641.61154539988,18628.98376428142,18400.48105832832,30066.145520144317,31870.114251352978
2024-01-05,17990000,15600000,15300000,26700000,26650000,832.0,21622.596153846152,18750.0,18389.423076923078,32091.346153846152,32031.25
2024-01-08,17880000,15800000,15300000,26700000,27000000,833.5,21451.709658068386,18956.20875824835,18356.328734253148,32033.593281343732,32393.52129574085
2024-01-09,17950000,16000000,15300000,26700000,27500000,834.0,21522.781774580337,19184.65227817746,18345.323741007192,32014.38848920863,32973.621103117504
2024-01-10,17750000,16000000,15300000,26700000,27500000,834.5,21270.221689634513,19173.157579388855,18334.331935290593,31995.206710605155,32953.864589574594
2024-01-11,17990000,16000000,15300000,27600000,27550000,835.0,21544.91017964072,19161.676646706586,18323.353293413173,33053.89221556886,32994.01197604791
2024-01-12,17900000,15700000,15300000,27800000,27050000,835.5,21424.29682824656,18791.14302812687,18312.387791741472,33273.48892878516,32375.822860562537
2024-01-15,17600000,15450000,15300000,28000000,27000000,837.25,21021.200358315917,18453.269632726187,18274.111675126904,33442.81875186623,32248.432367871006
2024-01-16,17600000,15500000,15300000,28000000,27500000,837.75,21008.6541330946,18501.93971948672,18263.205013428826,33422.85884810505,32826.02208296031
2024-01-17,17980000,15500000,15300000,29000000,27500000,838.25,21449.448255293766,18490.903668356696,18252.311362958546,34595.88428273188,32806.44199224575
2024-01-18,18000000,15500000,15300000,28500000,27500000,838.75,21460.506706408345,18479.88077496274,18241.430700447094,33979.13561847988,32786.88524590164
2024-01-19,18000000,15500000,15300000,28500000,27450000,839.25,21447.721179624667,18468.871015787907,18230.563002680967,33958.891867739054,32707.774798927614
2024-01-22,18100000,15480000,15300000,28600000,27400000,840.75,21528.39726434731,18412.132024977698,18198.037466547725,34017.24650609575,32589.949449895925
2024-01-23,18190000,15500000,15500000,28600000,27500000,841.25,21622.58543833581,18424.962852897475,18424.962852897475,33997.02823179792,32689.450222882617
2024-01-24,18440000,15500000,15500000,28680000,27500000,841.75,21906.741906741907,18414.018414018414,18414.018414018414,34071.874071874074,32670.03267003267
2024-01-25,18490000,15550000,15600000,28700000,27500000,842.25,21953.1018106263,18462.451766102702,18521.816562778273,34075.393291777975,32650.638171564264
2024-01-26,18500000,15500000,15600000,28700000,26750000,842.75,21951.94304360724,18392.168495995254,18510.82764758232,34055.17650548799,31741.323049540195
2024-01-29,18000000,15400000,15600000,28750000,26500000,844.5,21314.387211367673,18235.6423919479,18472.46891651865,34043.81290704559,31379.51450562463
2024-01-30,18490000,15500000,15600000,28800000,26950000,845.0,21881.656804733728,18343.19526627219,18461.53846153846,34082.84023668639,31893.491124260356
2024-01-31,18490000,15500000,15600000,28800000,26950000,845.5,21868.716735659375,18332.347723240688,18450.62093435837,34062.68480189237,31874.630396215256
2024-02-01,18300000,15490000,17000000,28836500,26550000,846.0,21631.205673758865,18309.692671394798,20094.562647754137,34085.697399527184,31382.978723404256
2024-02-02,18880000,15200000,17000000,28850000,26550000,846.5,22303.603071470763,17956.290608387477,20082.69344359126,34081.512108682815,31364.44181925576
2024-02-05,18180000,15100000,17000000,28900000,26530000,848.0,21438.67924528302,17806.603773584906,20047.169811320753,34080.188679245286,31285.377358490565
2024-02-06,18180000,15000000,17000000,28930000,26500000,848.5,21426.045963464938,17678.255745433118,20035.356511490867,34095.46258102534,31231.585150265175
2024-02-07,18100000,15100000,17000000,28950000,26195000,849.0,21319.19905771496,17785.630153121318,20023.557126030624,34098.93992932862,30853.94581861013
2024-02-08,18300000,15000000,17000000,29000000,26100000,849.5,21542.08357857563,17657.445556209535,20011.771630370808,34137.72807533843,30723.95526780459
2024-02-09,18490000,14800000,17000000,29000000,26000000,850.0,21752.941176470587,17411.764705882353,20000.0,34117.64705882353,30588.235294117647
